time,融合1,融合2,融合3
2020-11-3 01:38:55,438.9236955628401,441.88648217301517,451.0272336764837
2020-11-3 01:39:00,438.87030190277983,441.8971320896478,450.6166554102209
2020-11-3 01:39:05,438.89638034980345,441.8971320896478,450.6166554102209
2020-11-3 01:39:10,438.7797149584087,441.7950134662368,450.49413098298936
2020-11-3 01:39:15,438.690708907977,441.7950134662368,450.1284068208138
2020-11-3 01:39:20,438.5272688766186,441.22918792862293,450.0652138091934
2020-11-3 01:39:25,438.5272688766186,440.986653587033,449.5985091606691
2020-11-3 01:39:30,438.55451363836426,440.986653587033,449.5985091606691
2020-11-3 01:39:35,438.5107201726064,440.986653587033,449.47583541229375
2020-11-3 01:39:40,438.38763439813266,440.7616448412366,449.11731669673276
2020-11-3 01:39:45,438.3369598788915,440.5667353489833,448.8680390846334
2020-11-3 01:39:50,438.3369598788915,440.22028037905955,448.6398410564593
2020-11-3 01:39:55,438.2016840386522,440.22028037905955,448.6398410564593
2020-11-3 01:40:00,438.1769228720079,440.22028037905955,448.47032425923004
2020-11-3 01:40:05,438.1572917222985,439.88227894577926,448.2768382326246
2020-11-3 01:40:10,438.09722274641393,439.7776926481902,448.02409704678774
2020-11-3 01:40:15,438.0669169145058,439.7776926481902,448.00354189446875
2020-11-3 01:40:20,438.0179602906312,439.6803717626285,447.69839303911806
2020-11-3 01:40:25,438.09726885333316,439.6803717626285,447.6912635262401
2020-11-3 01:40:30,438.123743844899,439.5855990418676,447.5724825822678
2020-11-3 01:40:35,438.02221256973826,439.5024429873266,447.355425044643
2020-11-3 01:40:40,438.02221256973826,439.3904127860274,447.08427858529893
2020-11-3 01:40:45,438.01804330366804,439.2399269133776,446.99789008851906
2020-11-3 01:40:50,438.01804330366804,439.2399269133776,446.99789008851906
2020-11-3 01:40:55,438.01804330366804,439.14412345719603,446.99789008851906
2020-11-3 01:41:00,438.01804330366804,439.14412345719603,446.99789008851906
2020-11-3 01:41:05,438.0253475018222,439.14412345719603,446.9985830392848
2020-11-3 01:41:10,438.0658341656934,439.14412345719603,446.9985830392848
2020-11-3 01:41:15,438.0658341656934,438.94062119930885,446.9985830392848
2020-11-3 01:41:20,438.12870035543796,438.94062119930885,446.82981628392514
2020-11-3 01:41:25,438.2366485013677,438.94062119930885,446.6847028364446
2020-11-3 01:41:30,438.3983647355611,438.94062119930885,446.6847028364446
