time,融合1,融合2
2020-11-30 03:12:15,406.2901574999526,414.3590075678886
2020-11-30 03:12:20,406.2901574999526,414.2482560987076
2020-11-30 03:12:25,406.2901574999526,414.19232454424724
2020-11-30 03:12:30,406.2901574999526,414.19232454424724
2020-11-30 03:12:35,406.2901574999526,414.19232454424724
2020-11-30 03:12:40,406.2901574999526,414.19232454424724
2020-11-30 03:12:45,406.2901574999526,414.19232454424724
2020-11-30 03:12:50,406.2901574999526,414.19232454424724
2020-11-30 03:12:55,406.2901574999526,414.19232454424724
2020-11-30 03:13:00,406.2901574999526,414.19232454424724
2020-11-30 03:13:05,406.2901574999526,414.19232454424724
2020-11-30 03:13:10,406.2901574999526,414.19232454424724
2020-11-30 03:13:15,406.2901574999526,414.19232454424724
2020-11-30 03:13:20,406.2901574999526,414.19232454424724
2020-11-30 03:13:25,406.2901574999526,414.19232454424724
2020-11-30 03:13:30,406.2901574999526,414.19232454424724
2020-11-30 03:13:35,406.2901574999526,414.19232454424724
2020-11-30 03:13:40,406.2901574999526,414.19232454424724
2020-11-30 03:13:45,406.2901574999526,414.19232454424724
2020-11-30 03:13:50,406.2901574999526,414.19232454424724
2020-11-30 03:13:55,406.2901574999526,414.19232454424724
2020-11-30 03:14:00,406.2901574999526,414.19232454424724
2020-11-30 03:14:05,406.3034152889429,414.19232454424724
2020-11-30 03:14:10,406.3375056113853,414.19232454424724
2020-11-30 03:14:15,406.3375056113853,414.19232454424724
2020-11-30 03:14:20,406.3375056113853,414.19232454424724
2020-11-30 03:14:25,406.3543073781344,414.19232454424724
2020-11-30 03:14:30,406.39676527877253,414.19232454424724
2020-11-30 03:14:35,406.39676527877253,414.19232454424724
2020-11-30 03:14:40,406.39676527877253,414.19232454424724
2020-11-30 03:14:45,406.39676527877253,414.19232454424724
2020-11-30 03:14:50,406.39676527877253,414.19232454424724
2020-11-30 03:14:55,406.4379088332122,414.19232454424724
2020-11-30 03:15:00,406.4379088332122,413.9122477262408
2020-11-30 03:15:05,406.4379088332122,413.9122477262408
2020-11-30 03:15:10,406.4379088332122,413.9122477262408
2020-11-30 03:15:15,406.4379088332122,413.9122477262408
2020-11-30 03:15:20,406.3980779742163,413.9122477262408
2020-11-30 03:15:25,406.36883348855514,413.68724777446613
2020-11-30 03:15:30,406.313125288274,413.68724777446613
2020-11-30 03:15:35,406.313125288274,413.4189536286648
2020-11-30 03:15:40,406.313125288274,413.15390932894127
2020-11-30 03:15:45,406.18658311774414,413.04765453499857
2020-11-30 03:15:50,406.0574644730055,412.98866287085053
2020-11-30 03:15:55,405.8216218201449,412.83182600208045
2020-11-30 03:16:00,405.7140515835878,412.7257475065151
2020-11-30 03:16:05,405.59641035988307,412.7257475065151
2020-11-30 03:16:10,405.52515716625584,412.4893415157372
2020-11-30 03:16:15,405.5017984419369,412.2133219943579
2020-11-30 03:16:20,405.3088209352897,412.0992542751197
2020-11-30 03:16:25,405.2202373678002,411.8668280306796
2020-11-30 03:16:30,405.1733033811856,411.75777373421215
2020-11-30 03:16:35,405.08644070530323,411.75777373421215
2020-11-30 03:16:40,404.96548298215595,411.68609593229473
2020-11-30 03:16:45,404.76876745216083,411.68609593229473
2020-11-30 03:16:50,404.6955147909875,411.68609593229473
2020-11-30 03:16:55,404.548385911202,411.52145756339604
2020-11-30 03:17:00,404.533326081425,411.3903640806117
2020-11-30 03:17:05,404.4887464151911,411.1406210501966
2020-11-30 03:17:10,404.46497077640066,411.1406210501966
2020-11-30 03:17:15,404.3656157704788,411.0649231919259
2020-11-30 03:17:20,404.3656157704788,410.98793698615367
2020-11-30 03:17:25,404.26287940813893,410.8260633211598
2020-11-30 03:17:30,404.238824381635,410.8260633211598
2020-11-30 03:17:35,404.238824381635,410.72444169873745
2020-11-30 03:17:40,404.1612594648409,410.72444169873745
2020-11-30 03:17:45,404.0804942219046,410.72444169873745
2020-11-30 03:17:50,403.99171166191024,410.66656062833175
2020-11-30 03:17:55,403.9346891367437,410.66656062833175
2020-11-30 03:18:00,403.9346891367437,410.66656062833175
2020-11-30 03:18:05,403.89626151783125,410.66656062833175
2020-11-30 03:18:10,403.7058126989423,410.66656062833175
2020-11-30 03:18:15,403.5095757185415,410.4316906769456
2020-11-30 03:18:20,403.491936551412,410.32642460522726
2020-11-30 03:18:25,403.32091231999516,410.32642460522726
2020-11-30 03:18:30,403.23782382585006,410.20963755662416
2020-11-30 03:18:35,403.170512174815,409.7456941768446
2020-11-30 03:18:40,403.01316147425706,409.609112932136
2020-11-30 03:18:45,402.8811149713712,409.609112932136
2020-11-30 03:18:50,402.80987720847327,409.609112932136
2020-11-30 03:18:55,402.57495039354166,409.3526317241801
2020-11-30 03:19:00,402.41474494240833,409.23860861097774
2020-11-30 03:19:05,402.3009980398996,409.1523518501431
2020-11-30 03:19:10,402.2703571723037,408.9924697073342
2020-11-30 03:19:15,402.18102432315413,408.9924697073342
2020-11-30 03:19:20,402.18102432315413,408.5514479734908
2020-11-30 03:19:25,402.0572788891865,408.5514479734908
2020-11-30 03:19:30,402.03825951640385,408.5514479734908
2020-11-30 03:19:35,401.98351681117936,408.44798560902814
2020-11-30 03:19:40,401.84790575949916,408.32983156271047
2020-11-30 03:19:45,401.84790575949916,408.1808383697988
2020-11-30 03:19:50,401.84790575949916,408.1808383697988
2020-11-30 03:19:55,401.84790575949916,408.1808383697988
2020-11-30 03:20:00,401.84790575949916,408.09527010595906
2020-11-30 03:20:05,401.82277761953054,407.85491124139014
2020-11-30 03:20:10,401.79399129117115,407.85491124139014
