time,融合1,融合2,融合3
2020-11-2 02:53:05,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:10,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:15,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:20,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:25,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:30,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:35,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:40,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:45,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:50,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:53:55,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:54:00,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:54:05,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:54:10,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:54:15,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:54:20,450.38825509881366,434.8929616690215,443.6143468279439
2020-11-2 02:54:25,450.2950024936279,434.8929616690215,443.6143468279439
2020-11-2 02:54:30,450.13965021131884,434.8929616690215,443.6143468279439
2020-11-2 02:54:35,450.0656315254818,434.8929616690215,443.6143468279439
2020-11-2 02:54:40,449.99143563844126,434.8929616690215,443.6143468279439
2020-11-2 02:54:45,449.99143563844126,434.40193628216235,443.53920393679834
2020-11-2 02:54:50,449.6794214900845,434.3281076352778,443.4005316919909
2020-11-2 02:54:55,449.52407383354614,434.3281076352778,443.2444255915868
2020-11-2 02:55:00,449.30334438040217,433.840093498196,443.1882871953541
2020-11-2 02:55:05,449.01768846574583,433.729441658005,443.13299051931955
2020-11-2 02:55:10,448.8340187826413,433.729441658005,442.8653089335356
2020-11-2 02:55:15,448.63200440751973,433.02124511209036,442.67503722259227
2020-11-2 02:55:20,448.3087807619217,433.02124511209036,442.4590085908263
2020-11-2 02:55:25,447.91233969887577,433.18948454787557,442.2845071831203
2020-11-2 02:55:30,447.8076894290841,433.2977455298246,442.150838915641
2020-11-2 02:55:35,447.61349212621013,432.8153270765565,442.096652440637
2020-11-2 02:55:40,447.404732827638,432.8153270765565,441.7013072205232
2020-11-2 02:55:45,447.18753155284554,432.8153270765565,441.5585804837956
2020-11-2 02:55:50,446.90225229529517,432.70635306171766,441.49600508715844
2020-11-2 02:55:55,446.6217748495701,432.70635306171766,441.32260685909444
2020-11-2 02:56:00,446.6217748495701,432.70635306171766,441.24867561901203
2020-11-2 02:56:05,446.3941833525188,432.70635306171766,441.24867561901203
2020-11-2 02:56:10,446.2589951368174,432.70635306171766,441.0707468389821
2020-11-2 02:56:15,446.0770280345984,432.55363187092195,440.787516769747
2020-11-2 02:56:20,445.6462705193837,432.55363187092195,440.74263314419824
2020-11-2 02:56:25,445.5764522889731,432.55363187092195,440.74263314419824
2020-11-2 02:56:30,445.49771698991384,432.55363187092195,440.6732142198737
2020-11-2 02:56:35,445.3184800085468,432.55363187092195,440.6732142198737
2020-11-2 02:56:40,445.1743061876187,432.55363187092195,440.5623902143968
