time,融合1,融合2,融合3
2020-11-20 11:38:20,429.06649636476584,436.2705663954054,433.79739455108086
2020-11-20 11:38:25,429.06649636476584,436.2705663954054,433.79739455108086
2020-11-20 11:38:30,429.06649636476584,436.2705663954054,433.79739455108086
2020-11-20 11:38:35,428.7267883039401,436.2705663954054,433.79739455108086
2020-11-20 11:38:40,428.63681662692795,436.2705663954054,433.79739455108086
2020-11-20 11:38:45,428.63681662692795,436.2705663954054,433.79739455108086
2020-11-20 11:38:50,428.63721332709906,436.2705663954054,433.72276296558033
2020-11-20 11:38:55,428.1191382841994,436.1422952978615,433.58811420428
2020-11-20 11:39:00,427.8551883706696,436.11651064989474,433.5084176081435
2020-11-20 11:39:05,427.76368007185687,435.8246362474304,433.39926590639845
2020-11-20 11:39:10,427.76368007185687,435.8246362474304,433.3652552113875
2020-11-20 11:39:15,427.73085973743645,435.7712098899711,433.1270128470499
2020-11-20 11:39:20,427.19737182938604,435.7712098899711,433.0262973160883
2020-11-20 11:39:25,426.96957506030265,435.65768463206706,432.86261691381026
2020-11-20 11:39:30,426.75596884880196,435.5320019157531,432.75271487416916
2020-11-20 11:39:35,426.7231380341869,435.5320019157531,432.72088488890284
2020-11-20 11:39:40,426.7231380341869,435.5320019157531,432.5527217950907
2020-11-20 11:39:45,426.7231380341869,435.4199510762701,432.3400920900597
2020-11-20 11:39:50,426.5364053732038,435.22858203490193,432.303541042329
2020-11-20 11:39:55,426.5364053732038,435.1706663849668,432.22506994109153
2020-11-20 11:40:00,426.2210373849958,435.11706260863576,431.95798281834647
2020-11-20 11:40:05,426.13047846747133,435.11706260863576,431.779868239191
2020-11-20 11:40:10,425.74584658060166,434.98762935440664,431.69364128325543
2020-11-20 11:40:15,425.74584658060166,434.98762935440664,431.55883416011227
2020-11-20 11:40:20,425.6545958861217,434.6816223907474,431.5312348889004
2020-11-20 11:40:25,425.46254029751003,434.6121467771146,431.4513740023699
2020-11-20 11:40:30,425.46254029751003,434.3904754481463,431.4513740023699
2020-11-20 11:40:35,425.46254029751003,434.3904754481463,431.32897244305013
2020-11-20 11:40:40,425.3381590989714,434.3904754481463,431.2231255805847
2020-11-20 11:40:45,425.3381590989714,434.3308149683134,431.2231255805847
2020-11-20 11:40:50,425.3381590989714,434.3308149683134,431.120305930964
2020-11-20 11:40:55,425.3381590989714,434.3308149683134,430.93255189925253
2020-11-20 11:41:00,425.3381590989714,434.19596818501105,430.90191557176684
2020-11-20 11:41:05,425.3381590989714,434.0786252082921,430.8186590149715
2020-11-20 11:41:10,425.1595957700517,433.94880946186083,430.8186590149715
2020-11-20 11:41:15,425.1595957700517,433.94880946186083,430.7099656771787
2020-11-20 11:41:20,425.1595957700517,433.93727224589327,430.67673717891324
2020-11-20 11:41:25,425.1595957700517,433.81740322384877,430.67673717891324
2020-11-20 11:41:30,425.1595957700517,433.8263043264708,430.67673717891324
2020-11-20 11:41:35,425.1595957700517,433.8263043264708,430.67673717891324
2020-11-20 11:41:40,425.1595957700517,433.8263043264708,430.67673717891324
2020-11-20 11:41:45,425.1595957700517,433.8263043264708,430.67673717891324
2020-11-20 11:41:50,425.1595957700517,433.8263043264708,430.67673717891324
2020-11-20 11:41:55,425.1595957700517,433.8263043264708,430.67673717891324
2020-11-20 11:42:00,425.1595957700517,433.8263043264708,430.67673717891324
2020-11-20 11:42:05,425.1595957700517,433.7726274717169,430.67673717891324
2020-11-20 11:42:10,425.1595957700517,433.6563123016181,430.67673717891324
2020-11-20 11:42:15,425.1595957700517,433.6563123016181,430.67673717891324
2020-11-20 11:42:20,425.1595957700517,433.6563123016181,430.67673717891324
2020-11-20 11:42:25,425.1595957700517,433.6563123016181,430.67673717891324
2020-11-20 11:42:30,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:42:35,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:42:40,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:42:45,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:42:50,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:42:55,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:43:00,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:43:05,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:43:10,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:43:15,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:43:20,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:43:25,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:43:30,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:43:35,425.1595957700517,433.6563123016181,430.6515775107551
2020-11-20 11:43:40,425.1595957700517,433.5486899579585,430.6515775107551
2020-11-20 11:43:45,425.1595957700517,433.5486899579585,430.6515775107551
2020-11-20 11:43:50,425.1595957700517,433.5486899579585,430.6515775107551
2020-11-20 11:43:55,425.1595957700517,433.45863745869366,430.6158155252734
2020-11-20 11:44:00,425.1595957700517,433.45863745869366,430.6158155252734
2020-11-20 11:44:05,425.1595957700517,433.22556909909895,430.6158155252734
2020-11-20 11:44:10,425.1595957700517,432.96979398580186,430.4774537110289
2020-11-20 11:44:15,424.9455639869465,432.90514993177015,430.4774537110289
2020-11-20 11:44:20,424.9455639869465,432.74011301304614,430.4088840368207
2020-11-20 11:44:25,424.9455639869465,432.575724696064,430.27371961199793
2020-11-20 11:44:30,424.9455639869465,432.52755290563584,430.11567556450524
2020-11-20 11:44:35,424.9455639869465,432.42977309636507,429.9081610223727
2020-11-20 11:44:40,424.4067298466019,432.24922942807694,429.76392391348537
2020-11-20 11:44:45,424.4067298466019,432.07933056844695,429.70854802963925
2020-11-20 11:44:50,424.1920258926173,431.78078721527424,429.5501940931491
2020-11-20 11:44:55,423.99269327343654,431.70239492261567,429.4936416689026
