time,融合1,融合2,融合3
2020-11-7 09:19:20,447.93574682536195,437.47143249911915,445.77723130784767
2020-11-7 09:19:25,447.96950785243166,437.47143249911915,445.6285428800767
2020-11-7 09:19:30,448.0767881112522,437.6690119281797,445.8194216350454
2020-11-7 09:19:35,448.13780373555744,437.6690119281797,445.8194216350454
2020-11-7 09:19:40,448.13780373555744,437.6923820066361,445.8194216350454
2020-11-7 09:19:45,448.26981713381866,437.71825614374234,445.8194216350454
2020-11-7 09:19:50,448.4466618167498,437.71825614374234,445.8194216350454
2020-11-7 09:19:55,448.5723965941933,437.71825614374234,445.8194216350454
2020-11-7 09:20:00,448.7734742507235,437.71825614374234,445.8194216350454
2020-11-7 09:20:05,448.93378333998885,438.1956882720608,445.8194216350454
2020-11-7 09:20:10,449.0898062019214,438.1956882720608,445.93448835120586
2020-11-7 09:20:15,449.1702358673679,438.24274054701385,445.93448835120586
2020-11-7 09:20:20,449.3830765581999,438.24274054701385,445.836638468172
2020-11-7 09:20:25,449.55249967828195,438.24274054701385,445.836638468172
2020-11-7 09:20:30,449.6215892344825,438.74292457155065,445.836638468172
2020-11-7 09:20:35,449.6999620411265,438.80483620830216,445.8469543271669
2020-11-7 09:20:40,449.7994783989016,438.80483620830216,446.0511238619188
2020-11-7 09:20:45,449.9142458652176,438.80483620830216,446.5204294728504
2020-11-7 09:20:50,449.9622107366952,438.80483620830216,446.6657297474596
2020-11-7 09:20:55,449.9756411303038,438.8463603791825,446.6657297474596
2020-11-7 09:21:00,450.01822416262576,438.8463603791825,446.6657297474596
2020-11-7 09:21:05,450.01822416262576,438.8463603791825,446.6657297474596
2020-11-7 09:21:10,450.01822416262576,438.8463603791825,446.6657297474596
2020-11-7 09:21:15,450.01822416262576,438.8463603791825,446.6657297474596
2020-11-7 09:21:20,450.01822416262576,438.8463603791825,446.6657297474596
2020-11-7 09:21:25,450.01822416262576,438.8463603791825,446.5256150713258
2020-11-7 09:21:30,450.01822416262576,438.8463603791825,446.5256150713258
2020-11-7 09:21:35,450.01822416262576,438.8463603791825,445.81837039601413
2020-11-7 09:21:40,449.8665354572807,438.806739878242,445.55227325526766
2020-11-7 09:21:45,449.84545199697703,438.806739878242,445.2902016826252
2020-11-7 09:21:50,449.7414824720986,438.806739878242,445.5052819744782
2020-11-7 09:21:55,449.6665943047036,438.806739878242,445.5052819744782
2020-11-7 09:22:00,449.4158986247565,438.806739878242,444.2920155697778
2020-11-7 09:22:05,449.2838442062457,438.793141031855,444.3882867251794
2020-11-7 09:22:10,449.12056190779816,438.793141031855,444.3882867251794
2020-11-7 09:22:15,448.9325110986769,438.55642749513925,444.5126977629661
2020-11-7 09:22:20,448.57419385000696,438.55642749513925,443.3778557065399
2020-11-7 09:22:25,448.51313048666657,438.5089533770583,443.3778557065399
2020-11-7 09:22:30,448.39499002423634,438.49223531835383,443.57104114119426
2020-11-7 09:22:35,448.15253863192675,438.49223531835383,443.48740658615685
2020-11-7 09:22:40,447.85921502593123,437.8124360762809,442.5070636822128
2020-11-7 09:22:45,447.64793415993705,437.8124360762809,442.1999170253528
2020-11-7 09:22:50,447.5419459738363,437.79819291281996,442.5697515700121
2020-11-7 09:22:55,447.48402546678466,437.5825861061987,442.59366006816646
2020-11-7 09:23:00,447.0940133086545,437.5307992135578,441.3712785510063
2020-11-7 09:23:05,446.8866621435096,437.29618187416554,441.17273251821587
2020-11-7 09:23:10,446.72267437093427,437.1842183187149,441.3706498808254
2020-11-7 09:23:15,446.4887299580397,437.1842183187149,441.4047195320626
2020-11-7 09:23:20,446.41742482057566,436.7875522933192,440.95253981711363
2020-11-7 09:23:25,446.278270192096,436.7875522933192,440.5929849035686
2020-11-7 09:23:30,446.07223312507836,436.77221173915825,440.5929849035686
2020-11-7 09:23:35,446.07223312507836,436.77221173915825,440.6181719614074
2020-11-7 09:23:40,445.9917618651876,436.5573908391324,440.3730438678112
2020-11-7 09:23:45,445.881857441603,436.5391958338172,440.3496191334672
2020-11-7 09:23:50,445.8248378190026,436.5391958338172,440.3846033274709
2020-11-7 09:23:55,445.75006040605876,436.5391958338172,440.3846033274709
2020-11-7 09:24:00,445.7276615400494,436.5391958338172,440.3846033274709
2020-11-7 09:24:05,445.53231165093956,436.5391958338172,439.9200953768168
