time,融合1,融合2
2020-11-8 06:43:55,413.0122483496742,420.84700000000004
2020-11-8 06:44:00,413.0122483496742,420.84700000000004
2020-11-8 06:44:05,413.0122483496742,420.84700000000004
2020-11-8 06:44:10,412.9817282014619,420.84700000000004
2020-11-8 06:44:15,412.9590913330417,420.84700000000004
2020-11-8 06:44:20,412.93585310463084,420.84700000000004
2020-11-8 06:44:25,412.93585310463084,420.84700000000004
2020-11-8 06:44:30,412.93585310463084,420.84700000000004
2020-11-8 06:44:35,412.93585310463084,420.84700000000004
2020-11-8 06:44:40,412.93585310463084,420.84700000000004
2020-11-8 06:44:45,412.93585310463084,420.84700000000004
2020-11-8 06:44:50,412.93585310463084,420.84700000000004
2020-11-8 06:44:55,412.93585310463084,420.84700000000004
2020-11-8 06:45:00,412.93585310463084,420.84700000000004
2020-11-8 06:45:05,412.93585310463084,420.84700000000004
2020-11-8 06:45:10,412.93585310463084,420.84700000000004
2020-11-8 06:45:15,412.93585310463084,420.84700000000004
2020-11-8 06:45:20,412.93585310463084,420.59475
2020-11-8 06:45:25,412.93585310463084,420.59475
2020-11-8 06:45:30,412.9103270082344,420.59475
2020-11-8 06:45:35,412.88423699546064,420.59475
2020-11-8 06:45:40,412.88423699546064,420.59475
2020-11-8 06:45:45,412.85819892012984,420.33649999999994
2020-11-8 06:45:50,412.85819892012984,420.33649999999994
2020-11-8 06:45:55,412.85819892012984,420.33649999999994
2020-11-8 06:46:00,412.85819892012984,420.33649999999994
2020-11-8 06:46:05,412.85819892012984,420.33649999999994
2020-11-8 06:46:10,412.85819892012984,420.33649999999994
2020-11-8 06:46:15,412.85819892012984,420.33649999999994
2020-11-8 06:46:20,412.85819892012984,420.33649999999994
2020-11-8 06:46:25,412.85819892012984,420.33649999999994
2020-11-8 06:46:30,412.85819892012984,420.33649999999994
2020-11-8 06:46:35,412.8034350692879,420.33649999999994
2020-11-8 06:46:40,412.7759991544863,420.33649999999994
2020-11-8 06:46:45,412.75155141616113,420.33649999999994
2020-11-8 06:46:50,412.7029855112349,419.81949999999995
2020-11-8 06:46:55,412.6007258895876,419.81949999999995
2020-11-8 06:47:00,412.52017940591605,419.81949999999995
2020-11-8 06:47:05,412.43642761524507,419.56075
2020-11-8 06:47:10,412.2303708547393,419.56075
2020-11-8 06:47:15,412.15066127144405,419.3085
2020-11-8 06:47:20,412.0403402403015,419.3085
2020-11-8 06:47:25,411.9639836824694,418.8045000000001
2020-11-8 06:47:30,411.85555495491326,418.8045000000001
2020-11-8 06:47:35,411.7951334303213,418.8045000000001
2020-11-8 06:47:40,411.7951334303213,418.8045000000001
2020-11-8 06:47:45,411.7951334303213,418.8045000000001
2020-11-8 06:47:50,411.7951334303213,418.8045000000001
2020-11-8 06:47:55,411.7951334303213,418.8045000000001
2020-11-8 06:48:00,411.7951334303213,418.8045000000001
2020-11-8 06:48:05,411.7951334303213,418.8045000000001
2020-11-8 06:48:10,411.7951334303213,418.8045000000001
2020-11-8 06:48:15,411.7951334303213,418.8045000000001
2020-11-8 06:48:20,411.7951334303213,418.8045000000001
2020-11-8 06:48:25,411.7951334303213,418.8045000000001
2020-11-8 06:48:30,411.7951334303213,418.8045000000001
2020-11-8 06:48:35,411.7951334303213,418.8045000000001
2020-11-8 06:48:40,411.8283837028272,418.8045000000001
2020-11-8 06:48:45,411.88153104053606,418.8045000000001
2020-11-8 06:48:50,411.91263293099564,418.8045000000001
2020-11-8 06:48:55,411.9334316267281,418.8045000000001
2020-11-8 06:49:00,412.03766901639005,418.8045000000001
2020-11-8 06:49:05,412.10428475097,418.8045000000001
2020-11-8 06:49:10,412.22691969441644,418.8045000000001
2020-11-8 06:49:15,412.2712078770079,418.8045000000001
2020-11-8 06:49:20,412.3429626101389,418.8045000000001
2020-11-8 06:49:25,412.3429626101389,418.8045000000001
2020-11-8 06:49:30,412.3429626101389,418.8045000000001
2020-11-8 06:49:35,412.2884414158972,418.8045000000001
2020-11-8 06:49:40,412.2884414158972,418.28774999999996
2020-11-8 06:49:45,412.2884414158972,418.28774999999996
2020-11-8 06:49:50,412.2379074888138,418.28774999999996
2020-11-8 06:49:55,412.21306003063006,418.28774999999996
2020-11-8 06:50:00,412.1822164979098,418.28774999999996
2020-11-8 06:50:05,412.0445408898382,417.78325
2020-11-8 06:50:10,411.83542033244964,417.78325
2020-11-8 06:50:15,411.7052044013347,417.78325
2020-11-8 06:50:20,411.5172400758726,417.51925
2020-11-8 06:50:25,411.32869159256364,417.25475
2020-11-8 06:50:30,411.16531536286845,416.75025
2020-11-8 06:50:35,410.9940236440906,416.75025
2020-11-8 06:50:40,410.81781836902724,416.49799999999993
2020-11-8 06:50:45,410.6617838256508,416.49799999999993
2020-11-8 06:50:50,410.60464049066513,416.2455
2020-11-8 06:50:55,410.5263217306215,415.741
2020-11-8 06:51:00,410.4207248489975,415.741
2020-11-8 06:51:05,410.3443913191733,415.48875
2020-11-8 06:51:10,410.2888102374653,415.48875
2020-11-8 06:51:15,410.18668896351164,415.48875
2020-11-8 06:51:20,410.11176698264234,415.48875
2020-11-8 06:51:25,409.88111734607423,414.98425000000003
2020-11-8 06:51:30,409.7997553864742,414.98425000000003
2020-11-8 06:51:35,409.768828875331,414.98425000000003
2020-11-8 06:51:40,409.768828875331,414.98425000000003
2020-11-8 06:51:45,409.768828875331,414.98425000000003
2020-11-8 06:51:50,409.7450572719944,414.98425000000003
2020-11-8 06:51:55,409.6660814110695,414.98425000000003
2020-11-8 06:52:00,409.645030051519,414.73175
2020-11-8 06:52:05,409.645030051519,414.73175
