time,融合1,融合2
2020-11-11 06:36:45,484.12965075543326,519.81
2020-11-11 06:36:50,484.18544422752336,519.81
2020-11-11 06:36:55,484.2892650239368,519.81
2020-11-11 06:37:00,484.3417668306508,519.81
2020-11-11 06:37:05,484.3417668306508,519.81
2020-11-11 06:37:10,484.38987486783,519.81
2020-11-11 06:37:15,484.38987486783,519.81
2020-11-11 06:37:20,484.38987486783,519.81
2020-11-11 06:37:25,484.4389870125975,519.81
2020-11-11 06:37:30,484.4389870125975,519.81
2020-11-11 06:37:35,484.4935873314625,519.81
2020-11-11 06:37:40,484.4935873314625,519.81
2020-11-11 06:37:45,484.5461566613563,519.81
2020-11-11 06:37:50,484.5461566613563,519.81
2020-11-11 06:37:55,484.5461566613563,519.81
2020-11-11 06:38:00,484.5936780681821,519.81
2020-11-11 06:38:05,484.5936780681821,519.81
2020-11-11 06:38:10,484.5936780681821,519.81
2020-11-11 06:38:15,484.5936780681821,519.81
2020-11-11 06:38:20,484.5936780681821,519.81
2020-11-11 06:38:25,484.5936780681821,519.81
2020-11-11 06:38:30,484.64897896805354,519.81
2020-11-11 06:38:35,484.6964052548154,519.81
2020-11-11 06:38:40,484.6964052548154,519.81
2020-11-11 06:38:45,484.6964052548154,519.81
2020-11-11 06:38:50,484.6964052548154,519.81
2020-11-11 06:38:55,484.6964052548154,519.81
2020-11-11 06:39:00,484.6964052548154,519.81
2020-11-11 06:39:05,484.6964052548154,519.81
2020-11-11 06:39:10,484.6964052548154,519.81
2020-11-11 06:39:15,484.6964052548154,519.81
2020-11-11 06:39:20,484.748918063383,519.81
2020-11-11 06:39:25,484.748918063383,519.81
2020-11-11 06:39:30,484.748918063383,519.81
2020-11-11 06:39:35,484.748918063383,519.81
2020-11-11 06:39:40,484.748918063383,519.81
2020-11-11 06:39:45,484.748918063383,519.81
2020-11-11 06:39:50,484.748918063383,519.81
2020-11-11 06:39:55,484.748918063383,519.81
2020-11-11 06:40:00,484.748918063383,519.81
2020-11-11 06:40:05,484.748918063383,519.81
2020-11-11 06:40:10,484.69662252667183,519.81
2020-11-11 06:40:15,484.69662252667183,519.81
2020-11-11 06:40:20,484.6484336475613,519.81
2020-11-11 06:40:25,484.5964851648444,519.81
2020-11-11 06:40:30,484.5964851648444,519.81
2020-11-11 06:40:35,484.5964851648444,519.81
2020-11-11 06:40:40,484.5964851648444,519.81
2020-11-11 06:40:45,484.5964851648444,519.81
2020-11-11 06:40:50,484.5964851648444,519.81
2020-11-11 06:40:55,484.5964851648444,519.81
2020-11-11 06:41:00,484.5964851648444,519.81
2020-11-11 06:41:05,484.5964851648444,519.81
2020-11-11 06:41:10,484.6446915564025,519.81
2020-11-11 06:41:15,484.69605151932853,519.81
2020-11-11 06:41:20,484.69605151932853,519.81
2020-11-11 06:41:25,484.69605151932853,519.81
