time,融合1,融合2,融合3
2020-11-2 22:53:50,452.4974387782207,447.1426085234121,460.2464419182814
2020-11-2 22:53:55,452.4974387782207,447.1426085234121,459.6002156437749
2020-11-2 22:54:00,452.4676717352817,447.0452232141054,459.6002156437749
2020-11-2 22:54:05,452.4304745678688,447.0452232141054,459.6002156437749
2020-11-2 22:54:10,452.37269646536345,447.0452232141054,459.6002156437749
2020-11-2 22:54:15,452.283819196534,447.0452232141054,459.6402917165458
2020-11-2 22:54:20,452.283819196534,446.8519077122849,459.6402917165458
2020-11-2 22:54:25,452.283819196534,446.8519077122849,459.6402917165458
2020-11-2 22:54:30,452.1958386316388,446.8519077122849,459.63466840771616
2020-11-2 22:54:35,452.1958386316388,446.8519077122849,459.63466840771616
2020-11-2 22:54:40,452.1958386316388,446.7416669867022,459.63466840771616
2020-11-2 22:54:45,452.1958386316388,446.8154818624051,459.63466840771616
2020-11-2 22:54:50,452.1443327281598,446.67456765403443,459.63466840771616
2020-11-2 22:54:55,452.1120851504438,446.67456765403443,459.63466840771616
2020-11-2 22:55:00,452.1120851504438,446.57041335019636,459.63466840771616
2020-11-2 22:55:05,452.06377988466835,446.57041335019636,459.63466840771616
2020-11-2 22:55:10,452.02494302403335,446.57041335019636,459.40950127162444
2020-11-2 22:55:15,451.76454527307595,446.4837636370712,459.40950127162444
2020-11-2 22:55:20,451.71858164701376,446.3698956876743,459.40950127162444
2020-11-2 22:55:25,451.5220583547082,446.3698956876743,458.5474614022561
2020-11-2 22:55:30,451.4328144456588,446.2848964996873,458.5474614022561
2020-11-2 22:55:35,451.4328144456588,446.0703770883731,458.5474614022561
2020-11-2 22:55:40,451.3388129459785,445.7205248255694,458.5487974922286
2020-11-2 22:55:45,451.2711527187233,445.6123843529462,458.5487974922286
2020-11-2 22:55:50,451.2711527187233,445.6123843529462,458.57431662838
2020-11-2 22:55:55,451.16923729534943,445.6123843529462,458.57431662838
2020-11-2 22:56:00,451.0462083099926,445.6930560148435,458.3577972081518
2020-11-2 22:56:05,450.93273464565357,445.6051409912908,458.3577972081518
2020-11-2 22:56:10,450.89491608270754,445.6051409912908,457.8285167611393
2020-11-2 22:56:15,450.79008292560087,445.5084946084604,457.53431557589596
2020-11-2 22:56:20,450.67189317437453,445.3062093675014,457.53431557589596
2020-11-2 22:56:25,450.6464603692476,445.20103313956326,457.55755404972166
2020-11-2 22:56:30,450.63128482982745,445.0567813728152,457.5383452670378
2020-11-2 22:56:35,450.5059213564512,445.1105196196266,457.5383452670378
2020-11-2 22:56:40,450.3471844140056,444.8860136573263,457.5630678173827
2020-11-2 22:56:45,450.23653127118337,444.8860136573263,457.35335991742744
2020-11-2 22:56:50,450.20430735546813,444.8860136573263,457.35335991742744
2020-11-2 22:56:55,450.20430735546813,444.8860136573263,457.35335991742744
2020-11-2 22:57:00,450.20430735546813,444.8860136573263,457.35335991742744
2020-11-2 22:57:05,450.13462814714353,444.7874016774795,456.8010036738672
2020-11-2 22:57:10,450.08178033426793,444.88038190579323,456.8010036738672
2020-11-2 22:57:15,449.95995714661547,444.88038190579323,456.4925598660955
