time,融合1,融合2,融合3
2020-11-8 08:37:35,426.74162999098957,419.6427449382834,406.8927180634801
2020-11-8 08:37:40,426.19941319540806,418.8908825867673,405.608231617056
2020-11-8 08:37:45,425.5182047835086,418.2990796446697,405.7739397443266
2020-11-8 08:37:50,424.9370970264926,417.81706695451487,405.4516628050752
2020-11-8 08:37:55,424.3946784063585,417.0962798232187,405.12004064917613
2020-11-8 08:38:00,423.8028807079389,416.6858533327484,404.65591382475884
2020-11-8 08:38:05,423.0602640399283,415.87792628669155,404.41892881034005
2020-11-8 08:38:10,422.6119024809877,415.5068218634491,404.21408633639476
2020-11-8 08:38:15,422.00902699769,414.8566260228208,403.6501566496584
2020-11-8 08:38:20,421.5040658205751,414.6943670328128,403.2905611204874
2020-11-8 08:38:25,421.2088906126125,414.22709940668085,403.06879007259806
2020-11-8 08:38:30,420.40758402880573,413.6504214007745,403.1796096246856
2020-11-8 08:38:35,420.28062894464455,413.36316534002515,403.1796096246856
2020-11-8 08:38:40,419.72178993230506,413.23927690603784,402.67918913278294
2020-11-8 08:38:45,419.4283157458649,412.85685288953533,402.67918913278294
2020-11-8 08:38:50,419.02265215835337,412.4787508643301,402.05781472893744
2020-11-8 08:38:55,418.5888627462462,412.3460765893078,402.05781472893744
2020-11-8 08:39:00,418.3133322671848,412.22622627446543,402.14821093248736
2020-11-8 08:39:05,418.1017008429259,411.98514588889327,402.14821093248736
2020-11-8 08:39:10,417.59732223537077,411.686873973813,402.14821093248736
2020-11-8 08:39:15,417.2735997525844,411.46794815469053,402.14821093248736
2020-11-8 08:39:20,417.09812812581663,411.4051431935171,402.14821093248736
2020-11-8 08:39:25,417.0305512058187,411.4051431935171,402.14821093248736
2020-11-8 08:39:30,416.55306345790126,411.5480766386334,402.2615480267912
2020-11-8 08:39:35,416.228125976943,411.27488297078247,402.33637562207
2020-11-8 08:39:40,415.98525179408864,411.34717628806027,402.33637562207
2020-11-8 08:39:45,415.4480994341659,411.0737334758186,402.33637562207
2020-11-8 08:39:50,415.29223238942916,410.9348722825244,402.33637562207
2020-11-8 08:39:55,414.8774771507897,410.7402425369012,402.076529752728
2020-11-8 08:40:00,414.4570427009245,410.3963013374583,401.4265587442495
2020-11-8 08:40:05,414.2964419862967,410.5570405618355,401.19809687063025
2020-11-8 08:40:10,413.7298245318182,410.40613758697515,401.19809687063025
2020-11-8 08:40:15,413.3458975508294,410.15880348596744,401.19809687063025
2020-11-8 08:40:20,413.00887638737794,409.96878858723863,401.19809687063025
2020-11-8 08:40:25,412.4760352545934,410.0045916135166,400.69477724406863
2020-11-8 08:40:30,411.9738981572911,409.6875283968751,400.7406977146843
2020-11-8 08:40:35,411.3486501079189,409.16235043047493,399.66375990535346
2020-11-8 08:40:40,410.8093274642898,408.98672454175056,399.66375990535346
2020-11-8 08:40:45,410.3831408373144,408.8900731464873,398.7980357362542
2020-11-8 08:40:50,409.66120327772495,408.3271909733765,398.8815608524684
2020-11-8 08:40:55,408.95990550267567,407.8296750518979,397.8496017005807
2020-11-8 08:41:00,408.3054054563523,407.1551791389626,397.5479252216358
2020-11-8 08:41:05,407.5436311707713,406.84276586983566,396.7075856520435
2020-11-8 08:41:10,406.9164239243885,406.0820349718819,395.85456347302187
2020-11-8 08:41:15,405.8610948452041,405.4931684929107,395.0357231191861
2020-11-8 08:41:20,405.01770288862616,404.757820175241,394.7142216638026
2020-11-8 08:41:25,404.37170153034685,403.8628895992469,393.6253581751985
2020-11-8 08:41:30,403.40511947412637,403.31433736502896,392.412551365634
2020-11-8 08:41:35,402.62403774110237,402.5140028622378,392.5221656166927
2020-11-8 08:41:40,401.7096192361883,401.556963698885,391.34484970806284
2020-11-8 08:41:45,400.9214967762334,401.053864732001,390.3238778506855
2020-11-8 08:41:50,400.0648591980281,400.1973057468575,390.3238778506855
2020-11-8 08:41:55,399.4242745485825,399.13065841164354,389.2876428771745
2020-11-8 08:42:00,398.7255077596279,398.76356689555325,388.5261857090696
2020-11-8 08:42:05,397.6832574388485,397.55047338875323,388.2077728895339
2020-11-8 08:42:10,397.0949185340926,396.7072711609529,387.09478710719986
