time,融合1,融合2
2020-11-8 08:37:35,464.55516113835506,459.8630369651007
2020-11-8 08:37:40,464.5592195188775,459.8630369651007
2020-11-8 08:37:45,464.5592195188775,459.8630369651007
2020-11-8 08:37:50,464.74584603408493,459.8668720293174
2020-11-8 08:37:55,464.74584603408493,459.8668720293174
2020-11-8 08:38:00,464.74584603408493,459.8668720293174
2020-11-8 08:38:05,464.74584603408493,459.8668720293174
2020-11-8 08:38:10,464.74584603408493,459.8668720293174
2020-11-8 08:38:15,464.74584603408493,459.8668720293174
2020-11-8 08:38:20,464.7919206547737,459.8668720293174
2020-11-8 08:38:25,464.7919206547737,460.0560384464895
2020-11-8 08:38:30,464.99568124333393,460.0560384464895
2020-11-8 08:38:35,464.99568124333393,460.23219024221873
2020-11-8 08:38:40,464.99568124333393,460.23570577004756
2020-11-8 08:38:45,464.99568124333393,460.23570577004756
2020-11-8 08:38:50,464.99568124333393,460.23570577004756
2020-11-8 08:38:55,464.99568124333393,460.23570577004756
2020-11-8 08:39:00,464.99568124333393,460.43491550428826
2020-11-8 08:39:05,464.99568124333393,460.4387295575107
2020-11-8 08:39:10,464.99568124333393,461.0316141214464
2020-11-8 08:39:15,464.99568124333393,461.2905289174752
2020-11-8 08:39:20,464.99568124333393,461.2905289174752
2020-11-8 08:39:25,465.01981437229114,461.29459199007135
2020-11-8 08:39:30,465.01981437229114,461.29459199007135
2020-11-8 08:39:35,465.2701120434381,461.29459199007135
2020-11-8 08:39:40,465.2701120434381,461.29459199007135
2020-11-8 08:39:45,465.2701120434381,461.67810895568874
2020-11-8 08:39:50,465.2701120434381,461.68128370183746
2020-11-8 08:39:55,465.2701120434381,461.68128370183746
2020-11-8 08:40:00,465.48357742870536,461.94175851882943
2020-11-8 08:40:05,465.48357742870536,461.94175851882943
2020-11-8 08:40:10,465.50306948052037,462.1179400185394
2020-11-8 08:40:15,465.50306948052037,462.1179400185394
2020-11-8 08:40:20,465.50306948052037,462.1179400185394
2020-11-8 08:40:25,465.50306948052037,462.5061921887079
2020-11-8 08:40:30,465.50306948052037,462.5061921887079
2020-11-8 08:40:35,465.50306948052037,462.5061921887079
2020-11-8 08:40:40,465.50306948052037,462.51438021502736
2020-11-8 08:40:45,465.50306948052037,462.51438021502736
2020-11-8 08:40:50,465.50306948052037,462.51438021502736
2020-11-8 08:40:55,465.50306948052037,462.51438021502736
2020-11-8 08:41:00,465.50306948052037,462.51438021502736
2020-11-8 08:41:05,465.50306948052037,462.51438021502736
2020-11-8 08:41:10,465.3725956772825,462.51438021502736
2020-11-8 08:41:15,465.3725956772825,462.7682846505658
2020-11-8 08:41:20,465.3725956772825,462.96698559873005
2020-11-8 08:41:25,465.3702506879859,463.1708915418935
2020-11-8 08:41:30,465.3702506879859,463.1708915418935
2020-11-8 08:41:35,465.3468068104019,463.1708915418935
2020-11-8 08:41:40,465.1008987557289,463.1708915418935
2020-11-8 08:41:45,464.882627360274,463.1708915418935
2020-11-8 08:41:50,464.88255758042976,463.01026592143836
2020-11-8 08:41:55,464.7356859816933,463.01026592143836
2020-11-8 08:42:00,464.7356859816933,463.0014210233061
2020-11-8 08:42:05,464.2932792982297,463.0014210233061
2020-11-8 08:42:10,464.2932792982297,463.0014210233061
2020-11-8 08:42:15,464.0803825911674,462.8460080043878
2020-11-8 08:42:20,464.05741877981524,462.68337048919386
2020-11-8 08:42:25,463.7896319691812,462.68337048919386
2020-11-8 08:42:30,463.41050764682666,462.67946134697775
2020-11-8 08:42:35,463.2844076652725,462.42930705796596
2020-11-8 08:42:40,462.8526232230301,462.42930705796596
2020-11-8 08:42:45,462.82551034670433,462.07829805771405
2020-11-8 08:42:50,462.7819006269999,461.71045417053693
2020-11-8 08:42:55,462.58660092070477,461.68526087534883
2020-11-8 08:43:00,462.1882490702587,461.67646216341535
2020-11-8 08:43:05,461.80407628649016,461.67646216341535
2020-11-8 08:43:10,461.31803583863336,461.1341962216232
2020-11-8 08:43:15,461.3140763398213,460.9011143336164
2020-11-8 08:43:20,461.1290695966728,460.9011143336164
2020-11-8 08:43:25,460.5062511516725,460.6794942927825
2020-11-8 08:43:30,460.28141182223413,460.39892882710245
2020-11-8 08:43:35,460.2804674326882,460.12943436925707
2020-11-8 08:43:40,459.82939555498683,460.0919977843776
2020-11-8 08:43:45,459.5972273503775,459.5836432280738
2020-11-8 08:43:50,459.26159520937466,459.3703106359933
2020-11-8 08:43:55,458.7905489580451,459.0527677901085
2020-11-8 08:44:00,458.57323620917066,458.769741315035
2020-11-8 08:44:05,458.324580452778,458.549527365461
2020-11-8 08:44:10,458.0161048840086,458.51465076112703
2020-11-8 08:44:15,457.8074771223168,458.28529894549877
2020-11-8 08:44:20,457.54282536306033,457.72814200373216
2020-11-8 08:44:25,457.24783564190534,457.49620639836564
2020-11-8 08:44:30,456.9828890908069,457.4673143283514
2020-11-8 08:44:35,456.3083370709217,456.94401226834896
2020-11-8 08:44:40,456.2428052893155,456.47892475117783
2020-11-8 08:44:45,456.2428052893155,456.45699024836955
2020-11-8 08:44:50,455.9093200302952,456.17999534152926
2020-11-8 08:44:55,455.3374643674027,455.6830034461228
2020-11-8 08:45:00,455.2756451852871,455.4413548826359
2020-11-8 08:45:05,455.2756451852871,455.4413548826359
2020-11-8 08:45:10,454.90436659079876,454.92272075533316
2020-11-8 08:45:15,454.89852196991194,454.644542841166
2020-11-8 08:45:20,454.4538879550619,454.4200405091103
2020-11-8 08:45:25,454.2706144818732,454.1444505394251
2020-11-8 08:45:30,454.2706144818732,453.86633047865087
